DirectoryFinWeek,Season,Week_start_date,Week_end_date,category,department,Gender,brand,Account_number,Orders,item_qty,%new customer,Revenue,Return value,Net Revenue,Return Rate,MD_revenue,FP_revenue,%Markdwon,%FullPrice,AOV
W202432,AW2024,31-08-2024,06-09-2024,rugs,homeware,unisex,next,6400,5517,8412,25.63,652720,174450,251407,40.96,125265,527455,19.19,80.81,114.9101457
W202432,AW2024,31-08-2024,06-09-2024,dining chairs,homeware,unisex,next,610,519,734,5.74,27655,23307,37619,38.25,9149,18506,33.08,66.92,35.77568996
W202432,AW2024,31-08-2024,06-09-2024,jeans,fashion,women,levis,667,545,940,24.14,42142,126226,72288,63.59,5100,37042,12.1,87.9,38.44935115
W202432,AW2024,31-08-2024,06-09-2024,dresses,fashion,women,phase eight,8639,7713,16191,25.56,387589,196835,218349,47.41,105838,281751,27.31,72.69,62.94481504
W202432,AW2024,31-08-2024,06-09-2024,dining tables,homeware,unisex,next,2857,2494,4507,6.44,267833,111480,85301,56.65,60904,206929,22.74,77.26,23.05306935
W202432,AW2024,31-08-2024,06-09-2024,skirts,fashion,Kids,next,6902,5941,11658,12.76,338091,138421,133539,50.9,53212,284879,15.74,84.26,40.70648107
W202432,AW2024,31-08-2024,06-09-2024,trainers,fashion,women,adidas,4582,4496,8225,5.59,391869,79537,75619,51.26,56889,334980,14.52,85.48,84.00433135
W202432,AW2024,31-08-2024,06-09-2024,jumpers,fashion,men,next,4522,3640,6915,8.49,379105,207164,113180,64.67,42326,336779,11.16,88.84,49.59653197
W202432,AW2024,31-08-2024,06-09-2024,suit jackets,fashion,women,next,1568,1497,1681,7.08,103543,154205,75275,67.2,27756,75787,26.81,73.19,78.6429061
W202432,AW2024,31-08-2024,06-09-2024,sandals,fashion,women,linzi,2814,2586,3503,21.5,214638,203338,95500,68.04,40576,174062,18.9,81.1,33.92031782
W202432,AW2024,31-08-2024,06-09-2024,sweat top and jogger sets,fashion,Kids,next,2410,2272,4748,13.94,245771,77244,33315,69.87,51992,193779,21.15,78.85,50.8551058
W202432,AW2024,31-08-2024,06-09-2024,bed sheets,homeware,unisex,next,4852,3998,8111,14.41,546904,206292,157060,56.77,73308,473596,13.4,86.6,102.4681331
W202432,AW2024,31-08-2024,06-09-2024,dresses,fashion,women,yours curve,6824,6012,6938,17.32,382148,24429,44307,35.54,99897,282251,26.14,73.86,74.22894168
W202432,AW2024,31-08-2024,06-09-2024,jeans,fashion,Kids,next,4411,3710,5868,10.88,320471,87203,41354,67.83,58312,262159,18.2,81.8,66.92191567
W202432,AW2024,31-08-2024,06-09-2024,trousers,fashion,women,friends like these,1404,1289,1564,22.65,23025,212514,96340,68.81,7341,15684,31.88,68.12,56.62889622
W202432,AW2024,31-08-2024,06-09-2024,sideboards,homeware,unisex,next,3970,3862,5479,17.43,332949,309319,292473,51.4,38724,294225,11.63,88.37,94.96480985
W202432,AW2024,31-08-2024,06-09-2024,blouses,fashion,women,friends like these,7540,6442,8398,18.34,609598,73812,56826,56.5,172692,436906,28.33,71.67,25.17594912
W202432,AW2024,31-08-2024,06-09-2024,bags,fashion,women,next,839,765,921,21.22,67884,172699,224124,43.52,19871,48013,29.27,70.73,96.80970969
W202432,AW2024,31-08-2024,06-09-2024,desk and table lamps,homeware,unisex,next,5803,5736,9374,17.25,116861,157928,260091,37.78,30241,86620,25.88,74.12,81.69220246
W202432,AW2024,31-08-2024,06-09-2024,cardigans,fashion,Kids,next,1541,1286,1956,26.09,48339,174709,243466,41.78,11795,36544,24.4,75.6,95.7360348
W202432,AW2024,31-08-2024,06-09-2024,tights,fashion,Kids,next,6562,5267,8399,23.79,594099,285729,258835,52.47,192328,401771,32.37,67.63,125.6202999
W202432,AW2024,31-08-2024,06-09-2024,socks,fashion,men,nike,8273,7381,9801,23.88,378470,110141,172077,39.03,95479,282991,25.23,74.77,35.04507637
W202432,AW2024,31-08-2024,06-09-2024,shoes,fashion,Kids,clarks,9522,7660,15524,14.29,1173274,414607,340243,54.93,200147,973127,17.06,82.94,138.3269196
W202432,AW2024,31-08-2024,06-09-2024,dresses,fashion,women,girl in mind,9122,8032,16224,20.45,467781,200226,193909,50.8,78693,389088,16.82,83.18,50.19549159
W202432,AW2024,31-08-2024,06-09-2024,top and legging set,fashion,Kids,next,2711,2352,4055,7.19,180334,366416,385938,48.7,61274,119060,33.98,66.02,126.9795781
W202432,AW2024,31-08-2024,06-09-2024,hoodies,fashion,Kids,next,9775,8002,14616,10.61,888986,2423,1115,68.49,172967,716019,19.46,80.54,75.27659574
W202432,AW2024,31-08-2024,06-09-2024,chests,homeware,unisex,next,1137,1102,2070,25.59,83808,980,1408,41.04,23964,59844,28.59,71.41,91.84615385
W202432,AW2024,31-08-2024,06-09-2024,bikinis,fashion,women,pour moi,5369,4596,8663,18.16,383797,79798,51557,60.75,99374,284423,25.89,74.11,61.75599436
W202432,AW2024,31-08-2024,06-09-2024,sweat top and legging set,fashion,Kids,next,925,842,1102,24.65,51400,143967,78824,64.62,16084,35316,31.29,68.71,64.13097294
W202432,AW2024,31-08-2024,06-09-2024,trunks,fashion,Kids,next,4464,4007,4508,20.09,292382,360916,253406,58.75,93223,199159,31.88,68.12,92.33759206
W202432,AW2024,31-08-2024,06-09-2024,jumpsuit,fashion,women,next,2879,2657,5320,6.95,325507,57584,100764,36.37,51593,273914,15.85,84.15,95.96848485
W202432,AW2024,31-08-2024,06-09-2024,bras,fashion,women,victorias secret,2533,2451,4815,12.79,329180,148576,142667,51.01,66231,262949,20.12,79.88,108.2285396
W202432,AW2024,31-08-2024,06-09-2024,jeans,fashion,women,river island,4840,4772,6296,23.64,301251,57009,95519,37.38,67195,234056,22.31,77.69,65.29452055
W202432,AW2024,31-08-2024,06-09-2024,trainers,fashion,women,new balance,4773,4576,7557,9.05,427599,265837,138941,65.67,54345,373254,12.71,87.29,159.612776
W202432,AW2024,31-08-2024,06-09-2024,trainers,fashion,women,next,9753,9357,10750,19.94,280517,64906,138738,31.87,41177,239340,14.68,85.32,67.36486934
W202432,AW2024,31-08-2024,06-09-2024,towels,homeware,unisex,next,2843,2718,4218,21.56,332460,159528,174315,47.79,76099,256361,22.89,77.11,77.81888112
W202432,AW2024,31-08-2024,06-09-2024,shoes,fashion,Kids,start rite,8023,6757,9124,16.02,192769,121585,68329,64.02,37345,155424,19.37,80.63,28.60581413
W202432,AW2024,31-08-2024,06-09-2024,jumpers,fashion,women,reiss,6006,4981,8041,24.76,543425,169909,248419,40.62,138287,405138,25.45,74.55,100.4147864
W202432,AW2024,31-08-2024,06-09-2024,waistcoats,fashion,men,next,7990,7789,12833,17.87,352048,170858,238818,41.71,67718,284330,19.24,80.76,61.18219833
W202432,AW2024,31-08-2024,06-09-2024,dresses,fashion,women,boden,9108,7667,13022,23.73,364504,147460,185799,44.25,120208,244296,32.98,67.02,121.8942941
W202432,AW2024,31-08-2024,06-09-2024,t-shirts,fashion,women,love and roses,8667,7054,11873,25.44,358290,3309,2973,52.67,78535,279755,21.92,78.08,22.11971831
W202432,AW2024,31-08-2024,06-09-2024,trainers,fashion,men,adidas,8889,7752,12709,22.29,410375,23230,27924,45.41,134741,275634,32.83,67.17,35.92275281
W202432,AW2024,31-08-2024,06-09-2024,jumpsuit,fashion,women,lipsy,7763,6806,13089,15.65,235513,141567,137778,50.68,74430,161083,31.6,68.4,57.45475113
W202432,AW2024,31-08-2024,06-09-2024,jackets,fashion,women,reiss,1097,975,1997,18.51,94028,420181,368610,53.27,28843,65185,30.67,69.33,92.74438566
W202432,AW2024,31-08-2024,06-09-2024,briefs,fashion,Kids,next,3098,2604,4829,8.88,269674,423058,541516,43.86,75182,194492,27.88,72.12,159.3283779
W202432,AW2024,31-08-2024,06-09-2024,hoodies,fashion,women,next,104,98,109,9.62,6345,72101,116197,38.29,1536,4809,24.21,75.79,68.0267341
W202432,AW2024,31-08-2024,06-09-2024,bedside tables,homeware,unisex,next,2759,2540,5268,26.68,223664,88527,44390,66.6,52763,170901,23.59,76.41,81.79507692
W202432,AW2024,31-08-2024,06-09-2024,coverups,fashion,women,next,3303,3042,5922,15.5,422994,48688,99682,32.82,121969,301025,28.83,71.17,120.4301948
W202432,AW2024,31-08-2024,06-09-2024,suit jackets,fashion,men,reiss,829,764,1049,22.56,10956,95502,222774,30.01,1938,9018,17.69,82.31,141.456
W202432,AW2024,31-08-2024,06-09-2024,trainers,fashion,women,converse,6005,5538,6362,22.21,154810,28099,49547,36.19,23354,131456,15.09,84.91,126.2536585
W202432,AW2024,31-08-2024,06-09-2024,dresses,fashion,women,yumi,3992,3354,5492,16.98,380087,81721,99021,45.21,100494,279593,26.44,73.56,75.71931295
W202432,AW2024,31-08-2024,06-09-2024,sweat tops,fashion,Kids,next,5980,5704,6844,18.38,199049,333255,448137,42.65,49435,149614,24.84,75.16,143.3483764
W202432,AW2024,31-08-2024,06-09-2024,sandals,fashion,Kids,next,2654,2257,3886,26.26,259888,80323,84118,48.85,49255,210633,18.95,81.05,128.0693146
W202432,AW2024,31-08-2024,06-09-2024,dresses,fashion,women,adrianna papell,8896,7318,9235,26.45,308289,144396,258929,35.8,67794,240495,21.99,78.01,52.96454366
W202432,AW2024,31-08-2024,06-09-2024,dresses,fashion,women,apricot,2634,2575,4281,22.78,152065,325695,363504,47.26,41071,110994,27.01,72.99,115.6956522
W202432,AW2024,31-08-2024,06-09-2024,wardrobes,homeware,unisex,next,7998,7048,14362,5.86,541901,225392,211232,51.62,68813,473088,12.7,87.3,54.36732661
W202432,AW2024,31-08-2024,06-09-2024,socks,fashion,men,next,2245,2006,3217,18.98,94729,5328,4502,54.2,28448,66281,30.03,69.97,36.13970588
W202432,AW2024,31-08-2024,06-09-2024,shelves,homeware,unisex,next,8868,7530,14314,9.39,356516,103224,126731,44.89,40075,316441,11.24,88.76,35.36681021
W202432,AW2024,31-08-2024,06-09-2024,polo shirts,fashion,men,reiss,336,302,513,9.82,31517,105213,95467,52.43,7650,23867,24.27,75.73,74.10635155
W202432,AW2024,31-08-2024,06-09-2024,jumpsuit,fashion,women,friends like these,2994,2503,5248,12.89,231477,78581,60425,56.53,28049,203428,12.12,87.88,23.68478446
W202432,AW2024,31-08-2024,06-09-2024,suit jackets,fashion,women,reiss,3535,3484,6863,5.71,393259,67729,36883,64.74,60482,332777,15.38,84.62,71.60301164
W202432,AW2024,31-08-2024,06-09-2024,joggers,fashion,men,next,1257,1165,2247,12.09,148962,83194,43647,65.59,37244,111718,25.0,75.0,51.35263158
W202432,AW2024,31-08-2024,06-09-2024,throws,homeware,unisex,next,1798,1675,2002,18.19,95032,112788,52793,68.12,15865,79167,16.69,83.31,102.5904585
W202432,AW2024,31-08-2024,06-09-2024,dresses,fashion,women,monsoon,1481,1251,2462,13.03,139624,143416,98164,59.37,15453,124171,11.07,88.93,83.04572018
W202432,AW2024,31-08-2024,06-09-2024,jackets,fashion,men,reiss,8455,7350,15361,13.94,229764,33269,62950,34.58,24571,205193,10.69,89.31,40.36031879
W202432,AW2024,31-08-2024,06-09-2024,skirts,fashion,women,friends like these,3798,3085,4690,11.53,362236,211307,307116,40.76,43336,318900,11.96,88.04,131.2795644
W202432,AW2024,31-08-2024,06-09-2024,jeans,fashion,women,reiss,7110,6927,14154,22.01,272557,312813,149043,67.73,47939,224618,17.59,82.41,81.16977153
W202432,AW2024,31-08-2024,06-09-2024,dresses,fashion,women,forever new,5936,5601,8325,18.85,541976,168013,260599,39.2,72395,469581,13.36,86.64,83.82788969
W202432,AW2024,31-08-2024,06-09-2024,joggers,fashion,women,next,5984,5043,6901,25.45,173979,136367,71008,65.76,27858,146121,16.01,83.99,29.89404642
W202432,AW2024,31-08-2024,06-09-2024,dresses,fashion,women,fat face,227,221,310,20.26,4741,27092,20903,56.45,1013,3728,21.37,78.63,14.3397072
W202432,AW2024,31-08-2024,06-09-2024,suit trousers,fashion,women,reiss,6854,5895,10016,18.68,107979,193098,283852,40.49,14062,93917,13.02,86.98,101.5435384
W202432,AW2024,31-08-2024,06-09-2024,dresses,fashion,women,mint velvet,8535,7390,11043,5.48,522727,250909,314580,44.37,128941,393786,24.67,75.33,97.80162574
W202432,AW2024,31-08-2024,06-09-2024,tv units,homeware,unisex,next,7209,5777,11079,8.96,762766,297704,305228,49.38,220996,541770,28.97,71.03,120.2017544
W202432,AW2024,31-08-2024,06-09-2024,bodysuits,fashion,Kids,next,1517,1437,2001,23.27,89154,10966,17334,38.75,23686,65468,26.57,73.43,77.96143251
W202432,AW2024,31-08-2024,06-09-2024,shapewear and solutions,fashion,women,next,2738,2709,4679,7.63,153958,62254,45982,57.52,42722,111236,27.75,72.25,21.00038805
W202432,AW2024,31-08-2024,06-09-2024,floor lights,homeware,unisex,next,9768,8722,18182,25.47,892815,77646,51636,60.06,148744,744071,16.66,83.34,58.73784643
W202432,AW2024,31-08-2024,06-09-2024,coats,fashion,women,reiss,9676,8822,18059,8.62,885011,162201,154019,51.29,190986,694025,21.58,78.42,53.17302842
W202432,AW2024,31-08-2024,06-09-2024,hoodies,fashion,men,next,1798,1494,2856,10.01,113305,17679,8547,67.41,24116,89189,21.28,78.72,43.92964824
W202432,AW2024,31-08-2024,06-09-2024,dresses,fashion,women,pour moi,1784,1751,3241,7.17,204538,85414,72820,53.98,62800,141738,30.7,69.3,92.372446
W202432,AW2024,31-08-2024,06-09-2024,sandals,fashion,women,lipsy,5100,4320,7954,16.47,337381,284807,560903,33.68,49308,288073,14.61,85.39,106.2983912
W202432,AW2024,31-08-2024,06-09-2024,trousers,fashion,women,lipsy,4151,4034,5182,26.11,264158,148367,90448,62.13,80862,183296,30.61,69.39,73.0544509
W202432,AW2024,31-08-2024,06-09-2024,dresses,fashion,women,river island,4195,3817,4541,21.53,296563,28098,25586,52.34,50557,246006,17.05,82.95,68.82564103
W202432,AW2024,31-08-2024,06-09-2024,knickers,fashion,women,victorias secret,3526,3299,4262,16.28,103497,93639,138764,40.29,17656,85841,17.06,82.94,105.8783599
W202432,AW2024,31-08-2024,06-09-2024,vests,fashion,women,reiss,5759,4732,9589,9.27,549920,115572,142868,44.72,174891,375029,31.8,68.2,78.41019417
W202432,AW2024,31-08-2024,06-09-2024,dresses,fashion,women,scarlett and jo,9100,8450,17046,18.1,932734,72553,35256,67.3,165227,767507,17.71,82.29,66.30319803
W202432,AW2024,31-08-2024,06-09-2024,shoes,fashion,women,lipsy,5420,5165,7703,11.27,488785,138346,290119,32.29,100961,387824,20.66,79.34,76.78584229
W202432,AW2024,31-08-2024,06-09-2024,slippers,fashion,women,next,9484,9216,11493,14.39,168681,280211,174099,61.68,26858,141823,15.92,84.08,128.2999153
W202432,AW2024,31-08-2024,06-09-2024,skirts,fashion,women,lipsy,6040,5591,7269,20.25,304698,110406,156434,41.38,50392,254306,16.54,83.46,68.56115108
W202432,AW2024,31-08-2024,06-09-2024,jumpers,fashion,Kids,next,5508,4474,5325,18.12,102380,114565,54045,67.95,10536,91844,10.29,89.71,23.21492496
W202432,AW2024,31-08-2024,06-09-2024,sandals,fashion,women,birkenstock,5413,5241,8494,26.92,480466,89255,110613,44.66,83200,397266,17.32,82.68,102.1297905
W202432,AW2024,31-08-2024,06-09-2024,jackets,fashion,women,lipsy,7748,6225,9241,14.34,737384,330681,510171,39.33,199809,537575,27.1,72.9,130.1628483
W202432,AW2024,31-08-2024,06-09-2024,jackets,fashion,women,the north face,7508,6091,8811,20.26,307169,104449,171593,37.84,78951,228218,25.7,74.3,84.44233711
W202432,AW2024,31-08-2024,06-09-2024,swimsuits,fashion,women,pour moi,7068,6757,9557,7.09,604720,83198,63786,56.6,88030,516690,14.56,85.44,30.12584546
W202432,AW2024,31-08-2024,06-09-2024,swim shorts,fashion,men,next,9840,8764,12989,16.74,273717,2519,4609,35.34,84093,189624,30.72,69.28,48.82191781
W202432,AW2024,31-08-2024,06-09-2024,shoes,fashion,women,friends like these,9748,8080,14245,12.06,354184,99665,125473,44.27,81285,272899,22.95,77.05,38.75008606
W202432,AW2024,31-08-2024,06-09-2024,puddlesuits,fashion,Kids,next,9479,8141,15369,18.6,434486,18842,16359,53.53,49401,385085,11.37,88.63,43.13848039
W202432,AW2024,31-08-2024,06-09-2024,coats,fashion,women,tog 24,1499,1288,2552,5.34,114402,52847,87837,37.56,35908,78494,31.39,68.61,29.64264644
W202432,AW2024,31-08-2024,06-09-2024,dresses,fashion,women,joules,168,142,226,7.74,9168,211405,124798,62.88,1534,7634,16.73,83.27,49.81523189
W202432,AW2024,31-08-2024,06-09-2024,t-shirts,fashion,women,lipsy,1160,1032,1880,6.81,92736,33645,40286,45.51,23042,69694,24.85,75.15,44.45640409
W202432,AW2024,31-08-2024,06-09-2024,shirts,fashion,women,reiss,788,736,1507,17.64,57020,525300,267218,66.28,6221,50799,10.91,89.09,89.57029837
W202432,AW2024,31-08-2024,06-09-2024,dungarees,fashion,Kids,next,2009,1877,2104,6.02,58473,24314,20221,54.6,14483,43990,24.77,75.23,66.17384844
W202432,AW2024,31-08-2024,06-09-2024,diffusers,homeware,unisex,next,4406,3855,7666,14.19,587833,61443,39650,60.78,188125,399708,32.0,68.0,68.44482058
W202432,AW2024,31-08-2024,06-09-2024,slippers,fashion,Kids,next,8711,8101,9265,12.18,393198,295908,512919,36.58,59946,333252,15.25,84.75,110.2394712
W202432,AW2024,31-08-2024,06-09-2024,suit trousers,fashion,men,reiss,6653,6354,11530,9.91,831485,260058,234714,52.56,259109,572376,31.16,68.84,126.4431383
W202432,AW2024,31-08-2024,06-09-2024,duvets,homeware,unisex,next,1055,1020,1363,15.83,79050,115444,50030,69.77,20387,58663,25.79,74.21,77.14405594
W202432,AW2024,31-08-2024,06-09-2024,coats,fashion,women,friends like these,5050,4656,5754,14.85,394817,12235,27732,30.61,70503,324314,17.86,82.14,17.49868651
W202432,AW2024,31-08-2024,06-09-2024,bags,fashion,Kids,next,7825,7461,11480,14.31,901780,160968,75136,68.18,174658,727122,19.37,80.63,73.3926018
W202432,AW2024,31-08-2024,06-09-2024,sandals,fashion,women,crocs,3069,2849,4446,19.32,47851,133500,235175,36.21,16175,31676,33.8,66.2,94.50781851
W202432,AW2024,31-08-2024,06-09-2024,socks,fashion,women,next,7465,6124,7461,16.18,105529,401255,763626,34.45,23995,81534,22.74,77.26,144.2934473
W202432,AW2024,31-08-2024,06-09-2024,leggings,fashion,women,nike,5052,4168,7420,6.59,504100,138285,209045,39.81,114512,389588,22.72,77.28,120.3499653
W202432,AW2024,31-08-2024,06-09-2024,blouses,fashion,women,roman,9050,7767,10966,15.44,307559,73725,125440,37.02,48925,258634,15.91,84.09,41.80625525
W202432,AW2024,31-08-2024,06-09-2024,trousers,fashion,women,roman,9130,8694,14879,24.4,524136,180510,301481,37.45,103785,420351,19.8,80.2,83.91208217
W202432,AW2024,31-08-2024,06-09-2024,suit trousers,fashion,women,love and roses,6008,5377,9925,24.95,299058,170667,122523,58.21,95885,203173,32.06,67.94,43.64245311
W202432,AW2024,31-08-2024,06-09-2024,pyjamas,fashion,men,next,9972,8935,13794,23.6,188151,146041,167966,46.51,51145,137006,27.18,72.82,35.72727273
W202432,AW2024,31-08-2024,06-09-2024,jeans,fashion,men,levis,7933,6673,12077,9.72,437628,222161,137864,61.71,124130,313498,28.36,71.64,43.6182457
W202432,AW2024,31-08-2024,06-09-2024,dresses,fashion,women,amanda holden x lipsy,6701,5975,11720,8.25,535374,330980,223078,59.74,73243,462131,13.68,86.32,77.62090221
W202432,AW2024,31-08-2024,06-09-2024,rugs,homeware,unisex,asiatic rugs,4638,3920,7335,5.45,540887,200484,174322,53.49,164689,376198,30.45,69.55,58.54514214
W202432,AW2024,31-08-2024,06-09-2024,coats,fashion,men,next,1281,1189,1349,25.06,80397,5687,10868,34.35,21978,58419,27.34,72.66,96.8128655
W202432,AW2024,31-08-2024,06-09-2024,ornaments,homeware,unisex,next,3265,2942,4609,15.38,323744,12451,27023,31.54,52739,271005,16.29,83.71,72.03284672
W202432,AW2024,31-08-2024,06-09-2024,playsuits,fashion,women,next,1376,1265,2004,20.28,95118,44674,58917,43.13,18060,77058,18.99,81.01,80.36539953
W202432,AW2024,31-08-2024,06-09-2024,jeans,fashion,women,gap,1055,991,1297,20.28,18149,525695,360074,59.35,2040,16109,11.24,88.76,100.5869861
W202432,AW2024,31-08-2024,06-09-2024,bras,fashion,women,fantasie,6363,5892,7317,16.71,163656,70230,127738,35.48,50302,113354,30.74,69.26,90.89439853
W202432,AW2024,31-08-2024,06-09-2024,jackets,fashion,women,friends like these,3037,2519,4773,18.8,332027,73885,107461,40.74,102021,230006,30.73,69.27,98.29051491
W202432,AW2024,31-08-2024,06-09-2024,jumpsuit,fashion,women,reiss,9515,8250,16228,15.94,169318,274031,447855,37.96,31500,137818,18.6,81.4,123.9076553
W202432,AW2024,31-08-2024,06-09-2024,shirts,fashion,women,lipsy,4694,4511,7929,25.42,600372,251292,388175,39.3,159756,440616,26.61,73.39,104.7276449
W202432,AW2024,31-08-2024,06-09-2024,fleeces,fashion,women,next,6208,5259,7372,25.45,379108,9524,13519,41.33,73153,305955,19.3,80.7,46.55151515
W202432,AW2024,31-08-2024,06-09-2024,dresses,fashion,women,hobbs,223,181,331,26.01,5053,125232,218526,36.43,1185,3868,23.45,76.55,93.84602785
W202432,AW2024,31-08-2024,06-09-2024,flowers,homeware,unisex,next,767,662,1214,22.03,45995,1794,1549,53.66,6972,39023,15.16,84.84,36.33695652
W202432,AW2024,31-08-2024,06-09-2024,shoes,fashion,women,clarks,7161,6448,9781,24.7,462700,128508,103730,55.33,62331,400369,13.47,86.53,27.34141747
W202432,AW2024,31-08-2024,06-09-2024,trousers,fashion,women,pixiegirl petite,199,169,324,12.06,9219,154065,117862,56.66,2645,6574,28.69,71.31,36.91149722
W202432,AW2024,31-08-2024,06-09-2024,jackets,fashion,women,regatta,8747,8589,14520,25.62,753478,13488,14867,47.57,96387,657091,12.79,87.21,74.81530343
W202432,AW2024,31-08-2024,06-09-2024,joggers,fashion,men,nike,3500,2858,4812,10.91,270149,91905,52866,63.48,46355,223794,17.16,82.84,23.72906081
W202432,AW2024,31-08-2024,06-09-2024,bed sets,homeware,unisex,catherine lansfield,2523,2331,3223,5.55,128143,47789,88543,35.05,36500,91643,28.48,71.52,79.49387755
